id,carat,cut,price,color,clarity
A15930,0.53,Ideal,2177,F,VVS2
A15931,2.28,Ideal,16450,J,VS2
A15932,0.3,Very Good,755,E,VS1
A15933,0.9,Very Good,4059,G,SI1
A15934,1.07,Ideal,6558,G,VS2
A15935,0.33,Very Good,965,G,VVS2
A15936,2,Very Good,13892,I,SI2
A15937,0.51,Ideal,1740,D,VS2
A15938,1.18,Very Good,5562,G,SI2
A15939,0.56,Premium,1208,G,SI2
A15940,0.3,Ideal,878,H,VVS1
A15941,0.43,Very Good,943,G,VS1
A15942,0.3,Ideal,475,F,SI1
A15943,0.43,Very Good,1199,D,VS1
A15944,0.71,Ideal,3090,D,VS1
A15945,0.54,Ideal,1178,H,SI1
A15946,0.4,Ideal,1333,E,VVS1
A15947,0.31,Premium,732,D,SI1
A15948,0.7,Premium,2459,F,VS2
A15949,1.98,Ideal,14581,I,SI1
A15950,1.11,Ideal,6837,H,VVS2
A15951,1,Premium,6048,G,VS2
A15952,0.51,Very Good,1374,F,SI1
A15953,0.41,Ideal,810,G,SI2
A15954,1.5,Premium,8190,E,SI2
A15955,1.01,Fair,3869,H,SI1
A15956,0.41,Ideal,1295,D,VVS2
A15957,0.72,Ideal,3759,F,VS1
A15958,0.54,Premium,1439,G,SI1
A15959,0.3,Premium,776,G,VS1
A15960,0.5,Ideal,1410,E,SI1
A15961,1.73,Ideal,16131,F,VS1
A15962,1.52,Ideal,11971,F,SI1
A15963,0.32,Ideal,918,G,IF
A15964,0.3,Ideal,857,D,VS2
A15965,0.41,Very Good,995,D,VS2
A15966,1.02,Ideal,4118,I,SI2
A15967,0.5,Premium,1676,E,VS2
A15968,0.52,Ideal,1893,H,VVS1
A15969,0.3,Ideal,873,F,IF
A15970,0.55,Very Good,2312,E,VVS2
A15971,0.43,Ideal,1135,E,VVS2
A15972,0.9,Very Good,5305,E,VS2
A15973,1.23,Ideal,5889,H,SI1
A15974,0.3,Premium,956,G,IF
A15975,0.31,Ideal,489,H,VS2
A15976,1.02,Very Good,6752,E,VS2
A15977,0.57,Ideal,1384,G,SI1
A15978,1,Fair,4213,E,SI1
A15979,0.53,Premium,1273,G,SI1
A15980,1.01,Very Good,4916,G,SI1
A15981,0.55,Premium,1580,F,VS2
A15982,1.03,Premium,3749,H,SI2
A15983,0.58,Ideal,2772,G,VVS1
A15984,0.3,Premium,789,G,VVS1
A15985,0.35,Premium,767,F,VS1
A15986,2.04,Ideal,18153,G,SI1
A15987,0.44,Premium,1063,I,VVS2
A15988,0.58,Premium,1975,G,VVS2
A15989,1.11,Ideal,10053,G,IF
A15990,0.31,Ideal,625,F,VS2
A15991,1.02,Premium,5257,D,SI2
A15992,0.56,Ideal,2119,F,VVS2
A15993,0.71,Ideal,2770,F,SI1
A15994,0.71,Ideal,2756,E,SI1
A15995,0.36,Ideal,869,G,VS1
A15996,0.42,Ideal,945,G,SI1
A15997,0.74,Ideal,2655,F,SI2
A15998,0.4,Good,720,D,SI1
A15999,0.44,Ideal,2506,G,IF
A16000,0.7,Premium,1735,J,SI1
A16001,0.32,Ideal,827,E,VVS1
A16002,0.38,Ideal,1257,F,VVS1
A16003,1.01,Ideal,4666,E,SI2
A16004,1.1,Good,4997,G,SI1
A16005,0.7,Good,2347,H,VS2
A16006,1.04,Ideal,5469,H,SI1
A16007,0.46,Very Good,874,J,VS1
A16008,0.7,Ideal,2616,E,VS2
A16009,0.72,Very Good,3035,E,VS2
A16010,0.5,Ideal,1410,E,SI1
A16011,1.34,Very Good,7655,H,SI1
A16012,1,Ideal,7114,G,VS1
A16013,0.52,Premium,2012,G,VVS2
A16014,1.02,Premium,4370,G,SI2
A16015,0.6,Ideal,2147,G,VS1
A16016,0.37,Premium,1041,E,VS2
A16017,1.51,Very Good,7585,G,SI1
A16018,0.41,Ideal,1076,F,VS1
A16019,1.51,Premium,10939,H,VS1
A16020,1.8,Good,12196,F,SI2
A16021,0.39,Ideal,988,F,VVS2
A16022,2,Very Good,16459,I,VS2
A16023,0.31,Ideal,447,I,VS2
A16024,1.05,Premium,5161,H,SI1
A16025,0.3,Very Good,526,E,SI1
A16026,2.01,Ideal,18394,F,SI2
A16027,0.35,Premium,669,G,SI1
A16028,0.75,Premium,2216,G,SI2
A16029,0.4,Ideal,1353,D,VVS2
A16030,0.72,Good,2068,I,VS2
A16031,0.92,Premium,3004,D,SI2
A16032,0.91,Very Good,4253,D,SI1
A16033,0.52,Ideal,1694,G,VS1
A16034,1.5,Good,9620,H,VS2
A16035,0.3,Very Good,754,D,VVS2
A16036,1.68,Premium,10151,I,SI1
A16037,0.41,Ideal,1079,E,VS1
A16038,0.51,Very Good,1343,H,VS1
A16039,0.51,Ideal,2111,G,VVS1
A16040,1.02,Fair,3787,G,SI2
A16041,2.2,Very Good,11088,H,SI2
A16042,0.3,Very Good,605,H,VVS2
A16043,1.5,Premium,15291,F,VS1
A16044,1.01,Good,5497,G,VS2
A16045,0.82,Ideal,3364,H,VS1
A16046,0.3,Very Good,552,D,SI1
A16047,0.7,Very Good,2459,E,SI1
A16048,1.77,Ideal,7771,J,SI2
A16049,1.72,Premium,15801,G,VS2
A16050,1,Premium,3853,F,SI2
A16051,1.07,Ideal,3415,H,SI1
A16052,0.75,Ideal,2659,I,VS1
A16053,0.42,Ideal,1081,I,VS2
A16054,1.01,Very Good,3966,G,SI2
A16055,0.76,Very Good,2551,I,VS2
A16056,1.02,Ideal,6340,D,SI1
A16057,1.43,Very Good,8654,H,SI1
A16058,2.18,Premium,18717,F,SI1
A16059,1.1,Ideal,8060,G,VS1
A16060,0.3,Ideal,817,D,VS1
A16061,0.34,Ideal,1276,F,IF
A16062,0.38,Very Good,599,G,SI1
A16063,0.93,Premium,4739,E,SI1
A16064,1.56,Premium,10424,H,VS2
A16065,0.72,Ideal,3409,E,SI1
A16066,0.57,Premium,1819,G,VS1
A16067,0.3,Premium,506,F,SI2
A16068,0.41,Very Good,932,D,VS2
A16069,0.3,Very Good,707,D,VS1
A16070,0.32,Ideal,505,H,VS2
A16071,0.52,Ideal,1911,G,VVS2
A16072,0.3,Very Good,581,H,VVS2
A16073,0.41,Very Good,619,D,SI2
A16074,0.52,Ideal,1617,E,VS2
A16075,0.9,Premium,4355,H,VVS2
A16076,0.76,Ideal,2770,D,SI2
A16077,1.02,Ideal,9870,F,VVS2
A16078,0.7,Premium,2669,F,VS1
A16079,0.5,Good,1390,F,VS1
A16080,1.04,Premium,4013,F,SI2
A16081,1.15,Very Good,4743,H,SI2
A16082,0.53,Ideal,1813,G,VS1
A16083,0.71,Good,1774,J,VS2
A16084,0.72,Ideal,2642,I,VVS1
A16085,0.32,Ideal,702,F,VS1
A16086,0.71,Ideal,3234,H,IF
A16087,1.22,Premium,7850,G,VS1
A16088,1.02,Very Good,9728,F,VVS2
A16089,0.3,Ideal,477,G,SI1
A16090,0.26,Very Good,657,F,VVS1
A16091,1.01,Ideal,4588,G,SI1
A16092,1,Premium,5292,F,SI1
A16093,0.53,Very Good,1948,G,VVS1
A16094,0.3,Very Good,506,I,SI1
A16095,0.4,Ideal,736,I,VS1
A16096,0.51,Ideal,1346,F,SI1
A16097,1.51,Good,7848,J,VS1
A16098,0.73,Good,2871,E,SI1
A16099,0.55,Ideal,1692,D,SI1
A16100,0.9,Premium,3484,I,VS1
A16101,0.53,Ideal,1002,J,SI2
A16102,1.22,Very Good,5056,J,VS1
A16103,1.01,Ideal,5028,H,VS2
A16104,1.52,Very Good,9973,H,SI1
A16105,0.31,Ideal,891,G,IF
A16106,0.51,Ideal,1697,E,VS1
A16107,1.01,Premium,6533,F,VS2
A16108,1.13,Ideal,5483,H,SI1
A16109,0.32,Very Good,561,G,VS2
A16110,0.43,Ideal,1422,F,VVS1
A16111,2.08,Ideal,12179,J,SI2
A16112,0.33,Premium,594,E,SI2
A16113,0.57,Ideal,1728,E,VS2
A16114,0.9,Fair,3104,G,SI2
A16115,0.3,Premium,485,H,SI2
A16116,0.23,Very Good,530,D,VVS2
A16117,1.22,Very Good,9495,E,VS2
A16118,0.43,Ideal,1008,G,VS1
A16119,1.62,Ideal,11114,H,VS2
A16120,1.32,Premium,7683,F,SI1
A16121,1.71,Very Good,12493,H,VS2
A16122,0.52,Ideal,1648,H,VS1
A16123,0.31,Very Good,544,H,VS1
A16124,0.5,Very Good,1106,F,SI1
A16125,1.02,Very Good,5291,G,SI1
A16126,0.31,Very Good,544,H,VS1
A16127,0.75,Very Good,2760,D,SI1
A16128,0.42,Good,722,F,SI1
A16129,0.41,Ideal,1356,D,VVS2
A16130,1.32,Good,6147,J,VS1
A16131,1.01,Very Good,7290,E,VS2
A16132,0.41,Very Good,904,F,SI1
A16133,1.75,Ideal,12127,I,VS2
A16134,0.71,Very Good,2867,H,VVS1
A16135,0.91,Very Good,3776,G,VS2
A16136,1.01,Premium,5787,G,VS2
A16137,1.08,Ideal,4757,I,SI1
A16138,0.3,Very Good,886,F,IF
A16139,1.24,Very Good,5783,J,VS1
A16140,0.94,Very Good,3634,D,SI2
A16141,2.04,Very Good,16874,I,VS2
A16142,1.25,Good,5110,J,SI1
A16143,0.52,Ideal,1549,G,VS2
A16144,0.32,Ideal,716,E,VS2
A16145,1.04,Ideal,6290,G,VS2
A16146,0.53,Ideal,1552,I,VS1
A16147,0.27,Very Good,622,E,VVS2
A16148,0.3,Ideal,775,E,VS1
A16149,2.02,Very Good,17530,F,SI1
A16150,0.3,Good,536,D,SI2
A16151,0.32,Ideal,936,G,VVS2
A16152,0.33,Ideal,1114,G,VVS1
A16153,1.01,Ideal,4327,G,SI2
A16154,0.32,Ideal,828,F,VS2
A16155,0.91,Fair,3119,E,SI2
A16156,1.1,Very Good,4202,I,SI2
A16157,0.56,Very Good,1338,F,SI1
A16158,0.43,Premium,1113,G,VS2
A16159,1.05,Ideal,6914,G,VS2
A16160,0.27,Very Good,429,F,VS1
A16161,0.42,Ideal,1216,H,IF
A16162,0.24,Very Good,417,F,VS1
A16163,0.39,Premium,1170,G,VVS1
A16164,1.01,Very Good,3897,F,SI2
A16165,0.72,Ideal,2869,H,VVS2
A16166,1.02,Very Good,4284,H,SI2
A16167,0.71,Premium,2381,F,SI1
A16168,0.9,Good,5356,E,VS1
A16169,0.3,Premium,473,H,VS2
A16170,1.42,Fair,7214,G,VS2
A16171,0.4,Good,842,I,VVS1
A16172,0.31,Very Good,408,G,SI2
A16173,0.28,Ideal,481,H,VS1
A16174,1.06,Ideal,4405,I,VS2
A16175,1.07,Ideal,5704,E,SI2
A16176,1.23,Ideal,6403,E,SI2
A16177,1.08,Ideal,8347,G,VVS1
A16178,2.01,Very Good,17759,H,SI1
A16179,0.41,Very Good,863,I,VVS1
A16180,1.51,Fair,8010,H,SI1
A16181,1.02,Ideal,4547,E,SI2
A16182,0.41,Very Good,1187,E,VVS2
A16183,0.24,Ideal,504,H,IF
A16184,1.6,Ideal,18421,F,VS2
A16185,1.01,Very Good,4588,G,SI1
A16186,1.16,Ideal,7243,G,VS2
A16187,1,Very Good,4496,H,SI2
A16188,0.7,Very Good,2354,D,SI2
A16189,0.51,Ideal,1169,F,SI2
A16190,0.5,Ideal,1367,I,VVS2
A16191,0.56,Premium,1340,G,SI1
A16192,1.01,Very Good,4208,H,VS2
A16193,0.82,Premium,3080,F,SI1
A16194,0.3,Ideal,886,F,IF
A16195,0.74,Very Good,3061,H,VVS1
A16196,2.01,Premium,16499,I,SI1
A16197,1.03,Ideal,3230,H,I1
A16198,0.38,Ideal,637,H,SI1
A16199,0.35,Ideal,1073,F,IF
A16200,1.01,Good,5232,E,SI1
A16201,0.3,Ideal,506,J,VS1
A16202,0.53,Ideal,1607,E,VS2
A16203,0.5,Very Good,1692,F,VS1
A16204,0.51,Very Good,1762,G,VVS2
A16205,0.74,Premium,2671,F,SI1
A16206,0.92,Premium,4077,H,VS2
A16207,0.34,Ideal,1163,E,IF
A16208,0.42,Very Good,700,D,SI2
A16209,1,Very Good,8077,D,VS1
A16210,0.34,Ideal,985,F,IF
A16211,1.51,Premium,9710,G,SI1
A16212,1.2,Premium,5746,H,SI1
A16213,0.3,Premium,945,F,VVS2
A16214,1.61,Premium,12231,D,SI1
A16215,0.49,Very Good,1198,G,VS2
A16216,0.53,Ideal,1341,I,VVS2
A16217,0.52,Ideal,2138,F,VS1
A16218,0.56,Very Good,1259,E,SI2
A16219,1.21,Ideal,5814,H,SI2
A16220,0.32,Good,477,G,SI1
A16221,1.1,Very Good,4607,E,SI2
A16222,0.74,Ideal,2947,I,VS1
A16223,1.01,Premium,5260,H,VS2
A16224,1.01,Ideal,4821,H,VS2
A16225,1.23,Premium,7431,H,VS2
A16226,0.52,Premium,1842,D,VS2
A16227,0.76,Ideal,2858,E,SI1
A16228,0.31,Good,593,D,SI2
A16229,0.98,Good,4226,F,SI1
A16230,1.82,Fair,5993,H,I1
A16231,0.52,Very Good,1571,E,VS2
A16232,0.41,Ideal,876,H,SI1
A16233,1.53,Ideal,8289,H,SI1
A16234,1.01,Very Good,8849,E,VVS2
A16235,0.4,Very Good,1123,G,VVS1
A16236,0.41,Premium,1079,E,VS1
A16237,0.4,Very Good,756,F,SI1
A16238,1.09,Premium,4120,I,SI2
A16239,0.7,Very Good,2230,E,SI2
A16240,0.71,Very Good,2428,H,VS1
A16241,2.01,Good,15977,G,SI2
A16242,0.3,Premium,725,G,VS1
A16243,2.35,Premium,17294,I,SI2
A16244,1.7,Ideal,12209,I,VS1
A16245,0.32,Ideal,434,H,SI1
A16246,0.46,Very Good,1258,F,VS2
A16247,1,Premium,3640,H,SI2
A16248,0.31,Ideal,891,G,IF
A16249,1.11,Premium,5483,F,SI1
A16250,0.42,Ideal,938,D,VS2
A16251,1.09,Premium,6504,G,VS2
A16252,0.4,Ideal,1145,E,VVS2
A16253,0.79,Ideal,2453,G,SI2
A16254,0.7,Ideal,2348,F,SI1
A16255,1.01,Good,4339,F,SI1
A16256,0.66,Ideal,3049,D,VVS2
A16257,0.3,Ideal,753,G,VVS1
A16258,0.31,Ideal,574,G,VS2
A16259,0.33,Premium,445,I,SI1
A16260,0.32,Ideal,867,D,VVS2
A16261,0.31,Very Good,914,F,IF
A16262,0.51,Ideal,1359,D,SI2
A16263,0.5,Ideal,1626,H,VS2
A16264,0.72,Ideal,3417,H,VVS2
A16265,1.55,Premium,16137,D,VS2
A16266,0.51,Ideal,1787,D,VS2
A16267,2,Good,11041,G,SI2
A16268,1.1,Ideal,9856,G,VVS2
A16269,1.5,Very Good,9236,F,SI2
A16270,1.01,Fair,5226,F,VS2
A16271,0.71,Good,2416,E,VS2
A16272,1.02,Very Good,5217,H,VS2
A16273,1.52,Very Good,8192,F,SI2
A16274,1.01,Very Good,4564,D,SI2
A16275,0.42,Ideal,847,G,VS2
A16276,1.11,Premium,9377,F,VVS2
A16277,0.9,Good,3470,F,SI2
A16278,0.9,Very Good,3772,H,SI1
A16279,0.67,Good,2479,F,VS1
A16280,2.03,Premium,12078,J,SI2
A16281,0.55,Ideal,1421,G,SI1
A16282,0.9,Good,3755,D,SI1
A16283,0.3,Premium,473,I,VS1
A16284,0.5,Premium,1436,F,VS2
A16285,1.01,Premium,6097,F,VS2
A16286,0.53,Premium,2061,E,VS2
A16287,1.23,Ideal,6152,H,SI2
A16288,1.18,Very Good,12175,F,VVS1
A16289,0.31,Ideal,891,G,IF
A16290,0.32,Ideal,523,I,VS1
A16291,1.01,Very Good,5107,F,SI1
A16292,1.54,Very Good,15444,G,IF
A16293,0.72,Premium,2721,D,VS2
A16294,1.07,Premium,5872,D,SI1
A16295,0.3,Premium,956,G,IF
A16296,1.01,Very Good,5499,E,SI1
A16297,1.36,Premium,8718,H,VS2
A16298,0.9,Fair,2438,J,SI1
A16299,0.71,Very Good,3104,F,VVS1
A16300,0.36,Ideal,636,D,SI1
A16301,0.4,Ideal,1039,F,VVS2
A16302,0.64,Very Good,2332,D,VS2
A16303,0.37,Ideal,811,E,VS2
A16304,1.71,Ideal,12978,E,SI2
A16305,0.9,Ideal,4147,E,SI1
A16306,0.32,Very Good,954,G,IF
A16307,1.7,Ideal,7273,H,SI2
A16308,0.52,Ideal,2230,E,VVS2
A16309,1.11,Premium,6713,G,VS2
A16310,0.46,Ideal,893,I,VS2
A16311,0.72,Very Good,3619,D,VS1
A16312,0.32,Ideal,936,G,VVS2
A16313,0.26,Very Good,597,F,VVS2
A16314,0.41,Very Good,1007,F,VS1
A16315,0.33,Ideal,366,J,SI2
A16316,1,Good,4113,G,SI2
A16317,1.02,Ideal,7898,G,VVS2
A16318,0.32,Very Good,720,H,VS1
A16319,2.08,Ideal,18760,H,SI1
A16320,0.53,Good,1328,E,SI1
A16321,1.2,Premium,6250,H,VS2
A16322,1.5,Ideal,10777,E,SI1
A16323,1.02,Premium,4819,H,SI1
A16324,1.05,Premium,6936,G,VS1
A16325,0.35,Premium,767,E,VS2
A16326,0.57,Ideal,1778,E,VS2
A16327,0.34,Very Good,775,G,VVS2
A16328,1.52,Ideal,14482,G,VS1
A16329,0.77,Good,2371,E,SI2
A16330,2.02,Premium,14341,I,SI2
A16331,0.9,Very Good,4081,G,VS2
A16332,0.39,Ideal,1189,G,IF
A16333,0.56,Premium,2011,D,VS2
A16334,0.7,Fair,2384,G,VS1
A16335,0.54,Ideal,1637,H,VS1
A16336,1.14,Premium,5650,G,SI1
A16337,0.38,Ideal,855,G,SI1
A16338,1.52,Premium,9789,D,SI2
A16339,1.57,Premium,8001,F,SI2
A16340,0.56,Very Good,1590,G,VS2
A16341,1.01,Ideal,4641,I,SI1
A16342,0.34,Premium,1084,G,IF
A16343,0.33,Ideal,666,G,VS1
A16344,0.35,Ideal,906,F,VS2
A16345,1.02,Good,4356,F,SI2
A16346,0.31,Very Good,1009,D,VVS2
A16347,0.32,Ideal,972,D,VS2
A16348,1.02,Ideal,5195,F,SI1
A16349,1.05,Ideal,3528,J,VS1
A16350,0.65,Very Good,1828,I,VVS2
A16351,1.2,Very Good,5257,H,SI2
A16352,0.32,Premium,612,G,SI1
A16353,0.54,Ideal,1441,G,VS2
A16354,0.9,Premium,3553,F,SI2
A16355,0.41,Very Good,627,J,VS2
A16356,0.31,Premium,698,H,VS1
A16357,1,Ideal,3360,E,I1
A16358,1.5,Premium,8988,E,SI2
A16359,0.37,Ideal,469,J,SI1
A16360,1.57,Ideal,8643,G,SI2
A16361,0.3,Ideal,684,G,VVS2
A16362,1.21,Premium,8456,G,VS1
A16363,0.7,Very Good,1952,J,VS2
A16364,0.9,Very Good,3632,D,SI2
A16365,1.28,Ideal,9498,G,VS1
A16366,1,Premium,3142,G,SI2
A16367,1.05,Ideal,6936,G,VS1
A16368,0.37,Very Good,811,E,VS2
A16369,0.4,Ideal,820,J,SI1
A16370,0.57,Ideal,2360,F,VVS2
A16371,0.41,Ideal,1187,E,VVS2
A16372,1.01,Ideal,4479,E,SI2
A16373,1.5,Very Good,9573,H,SI1
A16374,0.39,Ideal,1034,E,VVS2
A16375,0.91,Very Good,3751,E,SI2
A16376,0.77,Ideal,2635,I,VS1
A16377,0.55,Ideal,1686,H,VS1
A16378,0.3,Premium,574,D,SI2
A16379,1,Very Good,7528,G,VVS2
A16380,0.5,Good,1365,E,VS2
A16381,1.5,Premium,5410,F,I1
A16382,0.42,Ideal,958,E,VS2
A16383,0.54,Ideal,1846,H,VVS1
A16384,1.03,Ideal,6560,H,VVS2
A16385,0.33,Very Good,579,E,SI1
A16386,0.76,Ideal,2694,F,SI2
A16387,0.36,Ideal,505,G,SI2
A16388,0.7,Very Good,2726,D,SI1
A16389,0.51,Very Good,1417,F,VS2
A16390,0.33,Ideal,416,F,SI2
A16391,0.57,Premium,1760,F,VS2
A16392,0.53,Very Good,1124,J,VS2
A16393,1.52,Ideal,15488,E,VS2
A16394,1.21,Ideal,7928,H,VS1
A16395,0.76,Very Good,2652,G,SI1
A16396,0.97,Very Good,6889,F,VVS2
A16397,0.34,Ideal,413,J,VS1
A16398,1.43,Very Good,10419,G,VS2
A16399,1.75,Premium,10429,J,VS1
A16400,1.26,Good,4255,J,SI1
A16401,0.91,Good,3781,D,SI2
A16402,1.01,Fair,4205,D,SI2
A16403,1.16,Ideal,4710,G,SI2
A16404,0.33,Ideal,939,F,VVS1
A16405,0.66,Good,2101,G,VS2
A16406,0.72,Very Good,3048,E,VS1
A16407,1.2,Ideal,7548,G,VS2
A16408,0.3,Ideal,844,E,VS2
A16409,0.3,Very Good,684,G,VVS2
A16410,0.34,Premium,765,H,VS1
A16411,0.51,Premium,1656,E,VS2
A16412,2.18,Very Good,13812,J,SI1
A16413,0.54,Good,1563,F,VS2
A16414,0.23,Very Good,530,F,VVS2
A16415,1.04,Premium,5708,D,SI1
A16416,0.4,Ideal,1038,E,VS2
A16417,0.7,Ideal,3454,D,SI1
A16418,0.7,Ideal,2998,F,VS1
A16419,0.71,Very Good,2913,D,SI1
A16420,0.47,Ideal,787,H,SI1
A16421,0.32,Premium,720,G,VS2
A16422,0.3,Ideal,814,F,VVS1
A16423,0.31,Premium,802,H,VVS2
A16424,0.65,Ideal,4022,D,VVS1
A16425,2.06,Premium,14863,H,SI1
A16426,1.27,Premium,13320,F,VVS1
A16427,0.92,Premium,3749,F,SI1
A16428,0.32,Ideal,645,G,VS1
A16429,0.91,Very Good,3885,F,SI1
A16430,0.31,Premium,625,H,VVS2
A16431,0.32,Very Good,421,J,VS1
A16432,2.06,Good,11854,J,SI1
A16433,0.42,Ideal,1326,D,VVS2
A16434,0.5,Very Good,1758,D,VS2
A16435,0.3,Ideal,661,D,VS1
A16436,0.56,Premium,1930,E,VS1
A16437,1,Fair,1997,I,I1
A16438,1.23,Good,4992,J,SI2
A16439,0.5,Premium,1409,F,SI1
A16440,0.31,Ideal,414,I,SI1
A16441,0.32,Ideal,918,G,IF
A16442,1.24,Very Good,6754,I,VS1
A16443,1.51,Ideal,11967,H,VS1
A16444,0.33,Premium,631,G,SI1
A16445,0.77,Good,2457,H,SI1
A16446,0.38,Ideal,680,E,SI1
A16447,0.55,Ideal,1715,E,VS2
A16448,1.02,Premium,4818,D,SI2
A16449,0.52,Ideal,1778,F,VS1
A16450,0.33,Premium,965,G,VVS2
A16451,1.3,Ideal,9540,G,VS2
A16452,0.31,Ideal,803,D,VS2
A16453,0.55,Ideal,1668,E,SI1
A16454,0.53,Ideal,1621,D,SI1
A16455,0.8,Very Good,2919,H,SI1
A16456,0.32,Ideal,972,E,VS1
A16457,0.36,Premium,789,E,VS2
A16458,0.3,Ideal,590,H,VVS2
A16459,1.06,Ideal,7776,F,VS2
A16460,0.7,Very Good,2734,D,SI1
A16461,0.73,Ideal,2843,G,VVS2
A16462,0.5,Very Good,1154,E,SI2
A16463,1.74,Premium,12168,I,VS2
A16464,1,Premium,5606,F,VS2
A16465,0.57,Ideal,2297,E,VS1
A16466,0.41,Ideal,711,F,SI1
A16467,1.51,Premium,9116,I,VS2
A16468,0.99,Ideal,4763,I,SI1
A16469,1.06,Very Good,5664,H,SI1
A16470,0.3,Ideal,911,D,VS2
A16471,0.86,Ideal,4420,G,VS1
A16472,0.34,Premium,765,G,VS2
A16473,2.1,Ideal,16629,H,SI2
A16474,0.38,Ideal,1267,E,VVS1
A16475,0.5,Ideal,1646,D,VS2
A16476,1.5,Premium,10080,E,SI2
A16477,1.51,Premium,10485,H,SI2
A16478,0.9,Very Good,4315,E,SI1
A16479,1.11,Ideal,9931,G,IF
A16480,0.9,Very Good,3724,F,SI1
A16481,1,Premium,5060,F,SI1
A16482,0.71,Ideal,2031,G,SI2
A16483,0.33,Ideal,608,D,SI1
A16484,1.22,Very Good,8340,G,VS2
A16485,0.4,Premium,900,G,SI1
A16486,0.31,Very Good,707,G,VVS2
A16487,0.3,Premium,799,F,VS1
A16488,0.7,Premium,2536,D,SI2
A16489,0.54,Very Good,1707,E,VS2
A16490,1.11,Very Good,11650,F,VVS2
A16491,1.29,Premium,6140,I,SI1
A16492,1.59,Very Good,12846,D,VS2
A16493,0.31,Ideal,493,G,SI1
A16494,0.25,Ideal,705,F,VVS1
A16495,0.7,Very Good,2310,E,SI2
A16496,0.53,Very Good,1449,G,VS2
A16497,0.42,Premium,847,G,VS2
A16498,1.08,Ideal,7625,F,VS2
A16499,1.24,Premium,4687,J,SI1
A16500,0.43,Premium,1433,E,VVS1
A16501,0.28,Very Good,434,E,VS1
A16502,2.29,Premium,17666,H,SI2
A16503,0.67,Very Good,2309,G,VS1
A16504,1.02,Very Good,6785,F,VS1
A16505,2.16,Very Good,16080,I,VS2
A16506,0.7,Fair,1723,E,SI2
A16507,2.3,Very Good,14603,I,SI2
A16508,1,Very Good,5600,G,VS2
A16509,0.31,Ideal,464,H,SI1
A16510,1.01,Very Good,7665,G,VVS2
A16511,0.27,Ideal,393,H,SI1
A16512,0.32,Ideal,912,F,VVS1
A16513,1.24,Ideal,5902,I,SI1
A16514,0.5,Very Good,3378,D,IF
A16515,0.7,Very Good,2631,G,VS1
A16516,0.4,Very Good,967,D,VS1
A16517,0.91,Very Good,3632,E,SI2
A16518,0.56,Very Good,1361,G,SI1
A16519,0.7,Very Good,1890,I,SI1
A16520,0.77,Fair,2292,I,VVS2
A16521,0.33,Ideal,940,D,VS2
A16522,0.4,Ideal,1665,D,VVS1
A16523,0.3,Very Good,552,D,SI1
A16524,0.3,Good,605,H,VVS2
A16525,0.4,Ideal,772,D,SI1
A16526,0.32,Premium,554,I,SI1
A16527,0.31,Premium,816,G,VVS1
A16528,1,Premium,4592,I,SI1
A16529,0.7,Premium,2415,I,VVS2
A16530,1.02,Ideal,3459,G,I1
A16531,0.3,Very Good,878,G,VVS2
A16532,0.43,Ideal,975,E,SI1
A16533,1,Good,3465,I,SI2
A16534,0.93,Very Good,3685,I,SI1
A16535,1.59,Ideal,12971,H,VVS2
A16536,1.09,Premium,5149,H,SI1
A16537,1.51,Very Good,10546,D,SI2
A16538,0.41,Ideal,827,G,VS2
A16539,0.54,Premium,1720,H,VS1
A16540,2.4,Premium,16304,J,SI1
A16541,1.22,Ideal,4974,E,SI2
A16542,0.71,Ideal,2622,H,VS2
A16543,0.67,Very Good,1244,E,SI2
A16544,1.08,Premium,4318,G,SI2
A16545,0.37,Premium,1030,D,VS1
A16546,0.7,Very Good,2294,I,VS1
A16547,0.52,Very Good,1694,E,VS2
A16548,0.41,Ideal,969,E,SI1
A16549,0.8,Premium,3082,D,SI2
A16550,0.83,Ideal,4617,F,VS1
A16551,1.09,Ideal,6872,F,SI1
A16552,1.09,Ideal,5035,E,SI2
A16553,1.72,Ideal,11226,I,VS2
A16554,0.43,Ideal,916,I,VVS1
A16555,0.57,Ideal,2103,D,VS2
A16556,0.51,Very Good,1698,H,SI1
A16557,0.33,Premium,743,E,SI1
A16558,0.92,Premium,3709,H,SI1
A16559,0.37,Ideal,763,D,VS2
A16560,0.9,Premium,2826,I,SI2
A16561,0.91,Very Good,3189,G,SI2
A16562,1.16,Ideal,12989,D,VVS2
A16563,0.95,Premium,2195,J,I1
A16564,0.39,Ideal,711,F,SI1
A16565,0.5,Ideal,1282,I,VS1
A16566,0.9,Good,4466,F,VS2
A16567,2.29,Ideal,14500,J,SI2
A16568,0.38,Very Good,715,G,VS2
A16569,1.23,Ideal,3788,G,SI2
A16570,1.01,Good,5277,G,SI1
A16571,0.4,Very Good,982,F,VS1
A16572,0.8,Ideal,2830,I,VS2
A16573,0.31,Ideal,698,H,VS1
A16574,1,Good,4727,D,SI2
A16575,0.33,Very Good,795,G,VVS1
A16576,0.32,Ideal,828,F,VS2
A16577,0.33,Premium,572,I,SI1
A16578,0.23,Very Good,484,G,VVS1
A16579,1,Ideal,8217,G,VVS1
A16580,0.31,Ideal,680,E,VS2
A16581,0.3,Ideal,789,E,VVS2
A16582,1,Very Good,5645,D,SI1
A16583,1.01,Fair,2683,J,SI2
